id,premise,hypothesis,lang_abv,language,label
4b6bf1fbea,"thus, on average, webster's ninth new college and random house webster college have at least fifteen percent more information per entry than the us heritage and new world.",webster college has more information than new world.,hi,hindi,0
4e537b329e,"19 assuming four months of work before the award of the market, a total duration of 13 months would have been necessary for the renovation of this 675 mwe boiler.",it took a total of 13 months to renovate the boiler.,fr,french,0
ecc7853624,every august young women convene to light joss sticks and some even climb the nine-meter 30-ft rock to pray for good husbands.,women converge on this place to light joss sticks and climb the rock.,en,english,0
89fb53694f,"trump, who said he would decide by march whether to run for president, would likely spend $100 million to $200 million of his own money on a campaign.","even if he ran from president, trump's campaign would not receive any of his money.",en,english,2
5d8f41c138,is there still that type of music available,is that genre of music still a thing?,en,english,0
8a81d24f0d,your gift is important for our 85th year celebration.,each gift of ours is not as important as you,ur,urdu,1
eb3c130232,"these opportunities were insufficient, but little was done to expand or reform them.",they went through a lot to survive it all.,ru,russian,2
64fdc25be0,"the president of nctc, a national intelligence director, for example, ii. it must have the rank of level ii, but must have a different title.",nctc president should be in a rank under the deputy manager of the national intelligence.,tr,turkish,2
4062c9e09f,"standing next to captain blood, he looked back, following the indication of the captain's hand, and uttered a cry of surprise.",captain blood was notoriously good to promote morality.,fr,french,1
b78b765a04,those little kids don't understand it,the little kid understand it perfectly.,en,english,2
4fc2774e8f,it is a shame that the noise around finkelstein has drowned out its co-author birn.,birn has been working with finkelstein since the beginning of the column.,de,german,1
286fafd943,the embassy bombings tragedy bin laden had an opportunity to fully investigate the national security threat imposed by the government throughout the government.,there was no indication that bin laden was a threat to the government.,tr,turkish,2
7cf8762f15,"see you aug. 12, or soon thereafter, we hope.",the person was going to attend on august 12.,en,english,1
6c62af5b4e,"he appropriated for the state much of the personal fortunes of the princes, but found it harder to curtail the power of land-owners who had extensive contacts with the more conservative elements in his congress party.","he had an easy time of taking money from land-owners in contact with his congress party, but couldn't get his hands on the fortunes of individual princes.",en,english,2
e41d784f07,"we hate them because they are smarter, or more studious, or more focused than we are.",we hold no ill will towards them.,en,english,2
533d26654b,don't miss the open-air market close by the wharves.,the open-air market near the wharves can't be missed.,en,english,0
7e6bf1039a,yeah yeah yeah well because that's the way they they might seem outwardly but boy there's a lots going on in there,what you see on the surface is all of it.,en,english,2
b08572d8a2,"between 1936 and 1940, greece was under the military dictatorship of the ioannis metaxas, which is remembered for echi na, and surrendered in 1940 in response to mussolini's ultimatum.",the greece economy did not do so well under the military dictatorship of mataxus.,hi,hindi,1
617ecbc4e6,"for the two companies and their actions, see the new york fire department interview, battalion 28 (january","at that time, there were several companies representing the new york city fire squad.",bg,bulgarian,0
efff3a9beb,"new madeirans traded sugar, the era's dominant luxury item, with britain and flanders, and they proved skillful in the art of winemaking.",salt was the dominant luxury item of the era.,en,english,2
4c8b6af1ad,right well the preseason really doesn't mean anything either,"it is alright that they don't play well in the preseason, since it doesn't matter.",en,english,1
9fd6e2903e,steve harris was visiting a molecular biologist from texas.,steve was a biologist outside the city.,hi,hindi,0
f3992d7385,"its scorecard included measures for accuracy, speed and timeliness, unit cost, customer satisfaction, and employee development and satisfaction.",unit cost is not a measurement listed on the scorecard.,en,english,2
11d3a735f7,the second set of objections to latleton's social explanation makes parents more guilty,parents accuse parents of little tins.,ur,urdu,0
0f9b3fcddb,"this can lead to an increase in crime. they come and steal your tv, and then sell it. they just can’t work anymore.",people will work if they have such an opportunity.,ru,russian,1
ed495683f0,culebra was known as the spanish virgin islands until the power of the americans in the middle between puerto rico and st. thomas in the us virgin islands.,culebra is near puerto rico and santo tomás in the virgin islands of the usa.,es,spanish,2
b77253aab9,"but he said he thought the ledfords understood they could qualify only if he put down a stated income, typically an undocumented business income that raises the borrower's interest rate.",he also believed that a tax return was necessary.,en,english,1
e9055d0373,"the spanish curse and luck is optional - for example the word of the united nations literally, meaning 'throw the frog and snake",uber sauce and klolber means throw frogs and snakes in french.,ur,urdu,2
